Id,Name,IsDeleted,CreatedDate,LastModifiedDate,SystemModstamp,LastViewedDate,LastReferencedDate,HealthCloudGA__Active__c,HealthCloudGA__ConditionCode__c,HealthCloudGA__HCCCode__c,HealthCloudGA__ValidFrom__c,HealthCloudGA__ValidThrough__c,HealthCloudGA__YearConditionCodeHCCCode__c
a0x3h000000vRtYAAU,Map-1016,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70218,HCC108,2014,,I70218HCC1082014
a0x3h000000vRtZAAU,Map-1017,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70219,HCC108,2014,,I70219HCC1082014
a0x3h000000vRtaAAE,Map-1018,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70221,HCC108,2014,,I70221HCC1082014
a0x3h000000vRtbAAE,Map-1019,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70222,HCC108,2014,,I70222HCC1082014
a0x3h000000vRtcAAE,Map-1020,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70223,HCC108,2014,,I70223HCC1082014
a0x3h000000vRtdAAE,Map-1021,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70228,HCC108,2014,,I70228HCC1082014
a0x3h000000vRteAAE,Map-1022,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70229,HCC108,2014,,I70229HCC1082014
a0x3h000000vRtfAAE,Map-1023,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70291,HCC108,2014,,I70291HCC1082014
a0x3h000000vRtgAAE,Map-1024,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70292,HCC108,2014,,I70292HCC1082014
a0x3h000000vRthAAE,Map-1025,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70293,HCC108,2014,,I70293HCC1082014
a0x3h000000vRtiAAE,Map-1026,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70298,HCC108,2014,,I70298HCC1082014
a0x3h000000vRtjAAE,Map-1027,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70299,HCC108,2014,,I70299HCC1082014
a0x3h000000vRtkAAE,Map-1028,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70301,HCC108,2014,,I70301HCC1082014
a0x3h000000vRtlAAE,Map-1029,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70302,HCC108,2014,,I70302HCC1082014
a0x3h000000vRtmAAE,Map-1030,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70303,HCC108,2014,,I70303HCC1082014
a0x3h000000vRtnAAE,Map-1031,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70308,HCC108,2014,,I70308HCC1082014
a0x3h000000vRtoAAE,Map-1032,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70309,HCC108,2014,,I70309HCC1082014
a0x3h000000vRtpAAE,Map-1033,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70311,HCC108,2014,,I70311HCC1082014
a0x3h000000vRtqAAE,Map-1034,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70312,HCC108,2014,,I70312HCC1082014
a0x3h000000vRtrAAE,Map-1035,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70313,HCC108,2014,,I70313HCC1082014
a0x3h000000vRtsAAE,Map-1036,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70318,HCC108,2014,,I70318HCC1082014
a0x3h000000vRttAAE,Map-1037,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70319,HCC108,2014,,I70319HCC1082014
a0x3h000000vRtuAAE,Map-1038,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70321,HCC108,2014,,I70321HCC1082014
a0x3h000000vRtvAAE,Map-1039,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70322,HCC108,2014,,I70322HCC1082014
a0x3h000000vRtwAAE,Map-1040,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70323,HCC108,2014,,I70323HCC1082014
a0x3h000000vRtxAAE,Map-1041,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70328,HCC108,2014,,I70328HCC1082014
a0x3h000000vRtyAAE,Map-1042,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70329,HCC108,2014,,I70329HCC1082014
a0x3h000000vRtzAAE,Map-1043,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70391,HCC108,2014,,I70391HCC1082014
a0x3h000000vRu0AAE,Map-1044,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70392,HCC108,2014,,I70392HCC1082014
a0x3h000000vRu1AAE,Map-1045,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70393,HCC108,2014,,I70393HCC1082014
a0x3h000000vRu2AAE,Map-1046,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70398,HCC108,2014,,I70398HCC1082014
a0x3h000000vRu3AAE,Map-1047,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70399,HCC108,2014,,I70399HCC1082014
a0x3h000000vRu4AAE,Map-1048,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70401,HCC108,2014,,I70401HCC1082014
a0x3h000000vRu5AAE,Map-1049,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70402,HCC108,2014,,I70402HCC1082014
a0x3h000000vRu6AAE,Map-1050,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70403,HCC108,2014,,I70403HCC1082014
a0x3h000000vRu7AAE,Map-1051,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70408,HCC108,2014,,I70408HCC1082014
a0x3h000000vRu8AAE,Map-1052,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70409,HCC108,2014,,I70409HCC1082014
a0x3h000000vRu9AAE,Map-1053,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70411,HCC108,2014,,I70411HCC1082014
a0x3h000000vRuAAAU,Map-1054,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70412,HCC108,2014,,I70412HCC1082014
a0x3h000000vRuBAAU,Map-1055,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70413,HCC108,2014,,I70413HCC1082014
a0x3h000000vRuCAAU,Map-1056,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70418,HCC108,2014,,I70418HCC1082014
a0x3h000000vRuDAAU,Map-1057,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70419,HCC108,2014,,I70419HCC1082014
a0x3h000000vRuEAAU,Map-1058,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70421,HCC108,2014,,I70421HCC1082014
a0x3h000000vRuFAAU,Map-1059,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70422,HCC108,2014,,I70422HCC1082014
a0x3h000000vRuGAAU,Map-1060,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70423,HCC108,2014,,I70423HCC1082014
a0x3h000000vRuHAAU,Map-1061,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70428,HCC108,2014,,I70428HCC1082014
a0x3h000000vRuIAAU,Map-1062,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70429,HCC108,2014,,I70429HCC1082014
a0x3h000000vRuJAAU,Map-1063,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70491,HCC108,2014,,I70491HCC1082014
a0x3h000000vRuKAAU,Map-1064,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70492,HCC108,2014,,I70492HCC1082014
a0x3h000000vRuLAAU,Map-1065,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70493,HCC108,2014,,I70493HCC1082014
a0x3h000000vRuMAAU,Map-1066,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70498,HCC108,2014,,I70498HCC1082014
a0x3h000000vRuNAAU,Map-1067,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70499,HCC108,2014,,I70499HCC1082014
a0x3h000000vRuOAAU,Map-1068,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70501,HCC108,2014,,I70501HCC1082014
a0x3h000000vRuPAAU,Map-1069,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70502,HCC108,2014,,I70502HCC1082014
a0x3h000000vRuQAAU,Map-1070,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70503,HCC108,2014,,I70503HCC1082014
a0x3h000000vRuRAAU,Map-1071,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70508,HCC108,2014,,I70508HCC1082014
a0x3h000000vRuSAAU,Map-1072,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70509,HCC108,2014,,I70509HCC1082014
a0x3h000000vRuTAAU,Map-1073,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70511,HCC108,2014,,I70511HCC1082014
a0x3h000000vRuUAAU,Map-1074,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70512,HCC108,2014,,I70512HCC1082014
a0x3h000000vRuVAAU,Map-1075,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70513,HCC108,2014,,I70513HCC1082014
a0x3h000000vRuWAAU,Map-1076,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70518,HCC108,2014,,I70518HCC1082014
a0x3h000000vRuXAAU,Map-1077,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70519,HCC108,2014,,I70519HCC1082014
a0x3h000000vRuYAAU,Map-1078,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70521,HCC108,2014,,I70521HCC1082014
a0x3h000000vRuZAAU,Map-1079,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70522,HCC108,2014,,I70522HCC1082014
a0x3h000000vRuaAAE,Map-1080,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70523,HCC108,2014,,I70523HCC1082014
a0x3h000000vRubAAE,Map-1081,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70528,HCC108,2014,,I70528HCC1082014
a0x3h000000vRucAAE,Map-1082,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70529,HCC108,2014,,I70529HCC1082014
a0x3h000000vRudAAE,Map-1083,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70591,HCC108,2014,,I70591HCC1082014
a0x3h000000vRueAAE,Map-1084,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70592,HCC108,2014,,I70592HCC1082014
a0x3h000000vRufAAE,Map-1085,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70593,HCC108,2014,,I70593HCC1082014
a0x3h000000vRugAAE,Map-1086,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70598,HCC108,2014,,I70598HCC1082014
a0x3h000000vRuhAAE,Map-1087,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70599,HCC108,2014,,I70599HCC1082014
a0x3h000000vRuiAAE,Map-1088,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70601,HCC108,2014,,I70601HCC1082014
a0x3h000000vRujAAE,Map-1089,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70602,HCC108,2014,,I70602HCC1082014
a0x3h000000vRukAAE,Map-1090,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70603,HCC108,2014,,I70603HCC1082014
a0x3h000000vRulAAE,Map-1091,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70608,HCC108,2014,,I70608HCC1082014
a0x3h000000vRumAAE,Map-1092,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70609,HCC108,2014,,I70609HCC1082014
a0x3h000000vRunAAE,Map-1093,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70611,HCC108,2014,,I70611HCC1082014
a0x3h000000vRuoAAE,Map-1094,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70612,HCC108,2014,,I70612HCC1082014
a0x3h000000vRupAAE,Map-1095,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70613,HCC108,2014,,I70613HCC1082014
a0x3h000000vRuqAAE,Map-1096,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70618,HCC108,2014,,I70618HCC1082014
a0x3h000000vRurAAE,Map-1097,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70619,HCC108,2014,,I70619HCC1082014
a0x3h000000vRusAAE,Map-1098,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70621,HCC108,2014,,I70621HCC1082014
a0x3h000000vRutAAE,Map-1099,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70622,HCC108,2014,,I70622HCC1082014
a0x3h000000vRuuAAE,Map-1100,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70623,HCC108,2014,,I70623HCC1082014
a0x3h000000vRuvAAE,Map-1101,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70628,HCC108,2014,,I70628HCC1082014
a0x3h000000vRuwAAE,Map-1102,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70629,HCC108,2014,,I70629HCC1082014
a0x3h000000vRuxAAE,Map-1103,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70691,HCC108,2014,,I70691HCC1082014
a0x3h000000vRuyAAE,Map-1104,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70692,HCC108,2014,,I70692HCC1082014
a0x3h000000vRuzAAE,Map-1105,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70693,HCC108,2014,,I70693HCC1082014
a0x3h000000vRv0AAE,Map-1106,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70698,HCC108,2014,,I70698HCC1082014
a0x3h000000vRv1AAE,Map-1107,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70699,HCC108,2014,,I70699HCC1082014
a0x3h000000vRv2AAE,Map-1108,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70701,HCC108,2014,,I70701HCC1082014
a0x3h000000vRv3AAE,Map-1109,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70702,HCC108,2014,,I70702HCC1082014
a0x3h000000vRv4AAE,Map-1110,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70703,HCC108,2014,,I70703HCC1082014
a0x3h000000vRv5AAE,Map-1111,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70708,HCC108,2014,,I70708HCC1082014
a0x3h000000vRv6AAE,Map-1112,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70709,HCC108,2014,,I70709HCC1082014
a0x3h000000vRv7AAE,Map-1113,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70711,HCC108,2014,,I70711HCC1082014
a0x3h000000vRv8AAE,Map-1114,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70712,HCC108,2014,,I70712HCC1082014
a0x3h000000vRv9AAE,Map-1115,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70713,HCC108,2014,,I70713HCC1082014
a0x3h000000vRvAAAU,Map-1116,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70718,HCC108,2014,,I70718HCC1082014
a0x3h000000vRvBAAU,Map-1117,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70719,HCC108,2014,,I70719HCC1082014
a0x3h000000vRvCAAU,Map-1118,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70721,HCC108,2014,,I70721HCC1082014
a0x3h000000vRvDAAU,Map-1119,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70722,HCC108,2014,,I70722HCC1082014
a0x3h000000vRvEAAU,Map-1120,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70723,HCC108,2014,,I70723HCC1082014
a0x3h000000vRvFAAU,Map-1121,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70728,HCC108,2014,,I70728HCC1082014
a0x3h000000vRvGAAU,Map-1122,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70729,HCC108,2014,,I70729HCC1082014
a0x3h000000vRvHAAU,Map-1123,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70791,HCC108,2014,,I70791HCC1082014
a0x3h000000vRvIAAU,Map-1124,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70792,HCC108,2014,,I70792HCC1082014
a0x3h000000vRvJAAU,Map-1125,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70793,HCC108,2014,,I70793HCC1082014
a0x3h000000vRvKAAU,Map-1126,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70798,HCC108,2014,,I70798HCC1082014
a0x3h000000vRvLAAU,Map-1127,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I70799,HCC108,2014,,I70799HCC1082014
a0x3h000000vRvMAAU,Map-1128,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I7092,HCC108,2014,,I7092HCC1082014
a0x3h000000vRvNAAU,Map-1129,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I712,HCC108,2014,,I712HCC1082014
a0x3h000000vRvOAAU,Map-1130,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I714,HCC108,2014,,I714HCC1082014
a0x3h000000vRvPAAU,Map-1131,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I716,HCC108,2014,,I716HCC1082014
a0x3h000000vRvQAAU,Map-1132,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I719,HCC108,2014,,I719HCC1082014
a0x3h000000vRvRAAU,Map-1133,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I720,HCC108,2014,,I720HCC1082014
a0x3h000000vRvSAAU,Map-1134,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I721,HCC108,2014,,I721HCC1082014
a0x3h000000vRvTAAU,Map-1135,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I722,HCC108,2014,,I722HCC1082014
a0x3h000000vRvUAAU,Map-1136,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I723,HCC108,2014,,I723HCC1082014
a0x3h000000vRvVAAU,Map-1137,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I724,HCC108,2014,,I724HCC1082014
a0x3h000000vRvWAAU,Map-1138,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I728,HCC108,2014,,I728HCC1082014
a0x3h000000vRvXAAU,Map-1139,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I729,HCC108,2014,,I729HCC1082014
a0x3h000000vRvYAAU,Map-1140,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I731,HCC108,2014,,I731HCC1082014
a0x3h000000vRvZAAU,Map-1141,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I7381,HCC108,2014,,I7381HCC1082014
a0x3h000000vRvaAAE,Map-1142,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I7389,HCC108,2014,,I7389HCC1082014
a0x3h000000vRvbAAE,Map-1143,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I739,HCC108,2014,,I739HCC1082014
a0x3h000000vRvcAAE,Map-1144,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I770,HCC108,2014,,I770HCC1082014
a0x3h000000vRvdAAE,Map-1145,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I771,HCC108,2014,,I771HCC1082014
a0x3h000000vRveAAE,Map-1146,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I772,HCC108,2014,,I772HCC1082014
a0x3h000000vRvfAAE,Map-1147,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I773,HCC108,2014,,I773HCC1082014
a0x3h000000vRvgAAE,Map-1148,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,I774,HCC108,2014,,I774HCC1082014
